city;district;roomCount;houseSize;elevator;isInsideSite;hasSecurity;hasParking;aidat;rent;buildAge
Istanbul;Avcılar;2+1;70;True;False;False;False;500;12500;4
Istanbul;Avcılar;2+1;75;False;False;False;False;150;14000;21
Istanbul;Avcılar;2+1;70;False;False;False;False;0;14500;10
Istanbul;Avcılar;2+1;75;False;False;False;False;500;17000;26
Istanbul;Avcılar;2+1;60;True;False;False;False;500;17500;15
Istanbul;Avcılar;2+1;65;False;False;False;False;0;19000;20
Istanbul;Avcılar;2+1;70;True;False;False;False;0;22000;20
Istanbul;Avcılar;2+1;75;False;False;False;False;0;16500;27
Istanbul;Avcılar;2+1;80;False;False;False;False;0;17500;26
Istanbul;Avcılar;2+1;85;False;False;False;False;0;21000;19
Istanbul;Avcılar;2+1;60;False;False;False;False;0;18500;23
Istanbul;Avcılar;2+1;65;False;False;False;False;0;17000;18
Istanbul;Avcılar;2+1;70;False;False;False;False;0;20000;17
Istanbul;Avcılar;2+1;75;True;True;True;True;1200;26500;15
Istanbul;Avcılar;2+1;80;True;True;True;True;1500;29000;9
Istanbul;Avcılar;2+1;85;True;True;True;True;2100;33000;7
Istanbul;Avcılar;2+1;60;True;True;True;True;1200;25500;16
Istanbul;Avcılar;2+1;65;True;True;True;True;1300;26500;14
Istanbul;Avcılar;2+1;70;True;True;True;True;1400;28000;12
Istanbul;Avcılar;2+1;75;True;True;True;True;1600;28500;9
Istanbul;Avcılar;2+1;80;True;True;True;True;1700;31000;9
Istanbul;Avcılar;2+1;85;True;True;True;True;2500;39000;8
Istanbul;Avcılar;2+1;60;True;True;True;True;2000;32500;5
Istanbul;Avcılar;2+1;65;True;True;True;True;2600;37000;5
Istanbul;Avcılar;2+1;70;True;True;True;True;3000;49000;4
Istanbul;Avcılar;2+1;75;True;True;True;True;3200;51000;4
Istanbul;Avcılar;2+1;55;True;True;True;True;1250;33000;15
Istanbul;Avcılar;2+1;60;True;True;True;True;1600;36500;12
Istanbul;Avcılar;3+1;65;True;False;False;False;800;26000;18
Istanbul;Avcılar;3+1;70;True;False;False;False;700;29000;15
Istanbul;Avcılar;3+1;75;False;False;False;False;0;26500;18
Istanbul;Avcılar;3+1;80;False;False;False;False;0;23500;27
Istanbul;Avcılar;3+1;85;False;False;False;False;0;22500;30
Istanbul;Avcılar;3+1;90;False;False;False;False;0;30500;25
Istanbul;Avcılar;3+1;95;False;False;False;False;0;36000;20
Istanbul;Avcılar;3+1;60;False;False;False;False;0;21500;21
Istanbul;Avcılar;3+1;65;False;False;False;True;500;22500;18
Istanbul;Avcılar;3+1;70;False;False;False;True;500;26000;24
Istanbul;Avcılar;3+1;75;False;False;False;False;0;30000;21
Istanbul;Avcılar;3+1;80;False;False;False;False;0;32500;17
Istanbul;Avcılar;3+1;85;False;False;False;False;0;36000;14
Istanbul;Avcılar;3+1;90;False;False;False;False;0;35500;19
Istanbul;Avcılar;3+1;95;False;False;False;False;0;40000;14
Istanbul;Avcılar;3+1;65;True;True;True;True;1600;38000;10
Istanbul;Avcılar;3+1;70;True;True;True;True;1800;39500;8
Istanbul;Avcılar;3+1;75;True;True;True;True;1800;39000;11
Istanbul;Avcılar;3+1;80;True;True;True;True;2000;37500;18
Istanbul;Avcılar;3+1;85;True;True;True;True;2100;31000;20
Istanbul;Avcılar;3+1;90;True;True;True;True;2200;34000;17
Istanbul;Avcılar;3+1;95;True;True;True;True;2400;36000;14
Istanbul;Avcılar;3+1;100;True;True;True;True;2400;34500;15
Istanbul;Avcılar;3+1;85;True;True;True;True;3000;38000;12
Istanbul;Avcılar;3+1;90;True;True;True;True;3000;39000;10
Istanbul;Avcılar;3+1;95;True;True;True;True;3000;38500;11
Istanbul;Avcılar;3+1;85;True;True;True;True;3200;39500;10
Istanbul;Avcılar;3+1;90;True;True;True;True;3400;46500;7
Istanbul;Avcılar;3+1;95;True;True;True;True;3000;42000;12
Istanbul;Avcılar;3+1;80;True;True;True;True;3100;39000;16
Istanbul;Avcılar;4+1;95;True;True;True;True;2800;64000;7
Istanbul;Avcılar;4+1;100;True;True;True;True;2700;59500;10
Istanbul;Avcılar;4+1;110;True;True;True;True;2400;58500;14
Istanbul;Avcılar;4+1;85;True;True;True;True;1900;56000;21
Istanbul;Avcılar;4+1;90;True;True;True;True;2700;61000;9
Istanbul;Avcılar;4+1;95;True;True;True;True;2600;61000;10
Istanbul;Avcılar;4+1;100;True;True;True;True;2600;67000;7
Istanbul;Avcılar;4+1;110;True;True;True;True;2600;57500;16
Istanbul;Avcılar;4+1;90;True;True;True;True;2400;62500;6
Istanbul;Avcılar;4+1;95;True;True;True;True;2300;63000;6
Istanbul;Avcılar;4+1;100;True;True;True;True;2500;69000;3
Istanbul;Avcılar;4+1;110;True;True;True;True;2100;66000;14
Istanbul;Avcılar;4+1;120;True;False;False;True;1000;53000;24
Istanbul;Avcılar;4+1;95;True;False;False;True;1100;54500;23
Istanbul;Avcılar;4+1;90;False;False;False;True;800;48000;26
Istanbul;Avcılar;4+1;100;False;False;False;True;800;49000;28
Istanbul;Avcılar;4+1;100;False;False;False;False;0;44000;30
Istanbul;Avcılar;4+1;110;False;False;False;False;0;46500;29
Istanbul;Avcılar;4+1;120;False;False;False;False;0;49000;26
Istanbul;Avcılar;4+1;105;False;False;False;False;0;45500;27
Istanbul;Avcılar;4+1;95;True;True;True;True;2600;58000;18
Istanbul;Avcılar;4+1;105;True;True;True;True;3000;50500;27
Istanbul;Avcılar;4+1;90;True;True;True;True;3800;59500;10
Istanbul;Avcılar;4+1;120;True;True;True;True;3900;59000;17
Istanbul;Avcılar;4+1;100;True;True;True;True;3900;61000;14
Istanbul;Avcılar;4+1;105;True;True;True;True;4000;58500;18
Istanbul;Avcılar;4+1;120;True;True;True;True;4100;66000;12
Istanbul;Avcılar;4+1;90;True;True;True;True;4200;68500;8
Istanbul;Avcılar;4+1;95;True;True;True;True;4300;73500;5
Istanbul;Avcılar;4+1;100;True;True;True;True;4000;51000;25
Istanbul;Esenyurt;1+1;55;False;False;False;False;0;4000;30
Istanbul;Esenyurt;1+1;60;False;False;False;False;0;5500;30
Istanbul;Esenyurt;1+1;50;False;False;False;False;0;9000;28
Istanbul;Esenyurt;1+1;55;False;False;False;False;0;11000;25
Istanbul;Esenyurt;1+1;65;False;False;False;False;0;11500;25
Istanbul;Esenyurt;1+1;50;True;False;False;False;0;13000;25
Istanbul;Esenyurt;1+1;60;False;False;False;False;0;13000;24
Istanbul;Esenyurt;1+1;60;True;False;False;False;100;18500;20
Istanbul;Esenyurt;1+1;60;True;False;False;True;2100;24000;18
Istanbul;Esenyurt;1+1;60;True;False;False;True;200;25500;16
Istanbul;Esenyurt;1+1;57;True;True;True;True;2200;28500;15
Istanbul;Esenyurt;1+1;55;True;True;True;True;1000;28500;11
Istanbul;Esenyurt;1+1;55;True;True;True;True;3000;40500;5
Istanbul;Esenyurt;1+1;41;True;True;True;True;4120;21000;10
Istanbul;Esenyurt;1+1;45;True;True;True;True;4500;28000;9
Istanbul;Esenyurt;1+1;50;True;True;True;True;1000;28500;14
Istanbul;Esenyurt;1+1;45;True;True;True;True;2800;28500;8
Istanbul;Esenyurt;1+1;50;True;True;True;True;2500;33500;2
Istanbul;Esenyurt;1+1;55;True;True;True;True;2500;43000;5
Istanbul;Esenyurt;1+1;60;True;True;True;True;5200;40500;5
Istanbul;Esenyurt;1+1;55;True;True;True;True;5000;41000;4
Istanbul;Esenyurt;1+1;65;False;False;False;False;0;15500;28
Istanbul;Esenyurt;1+1;75;False;False;False;False;100;16500;19
Istanbul;Esenyurt;1+1;65;False;False;False;False;500;20500;11
Istanbul;Esenyurt;1+1;65;False;False;False;False;200;20500;4
Istanbul;Esenyurt;1+1;55;False;True;True;True;5000;38000;5
Istanbul;Esenyurt;1+1;70;False;False;False;False;500;24000;15
Istanbul;Esenyurt;1+1;45;False;False;False;False;300;25500;7
Istanbul;Esenyurt;1+1;55;False;False;False;False;500;33500;5
Istanbul;Esenyurt;2+1;80;True;False;False;False;0;7500;16
Istanbul;Esenyurt;2+1;55;True;False;False;False;300;10000;12
Istanbul;Esenyurt;2+1;70;True;False;False;False;500;12000;4
Istanbul;Esenyurt;2+1;75;False;False;False;False;150;13000;21
Istanbul;Esenyurt;2+1;70;False;False;False;False;0;14000;10
Istanbul;Esenyurt;2+1;75;False;False;False;False;500;16500;26
Istanbul;Esenyurt;2+1;60;True;False;False;False;500;17500;15
Istanbul;Esenyurt;2+1;65;False;False;False;False;0;18500;20
Istanbul;Esenyurt;2+1;70;True;False;False;False;0;21000;20
Istanbul;Esenyurt;2+1;75;False;False;False;False;0;16000;27
Istanbul;Esenyurt;2+1;80;False;False;False;False;0;17500;26
Istanbul;Esenyurt;2+1;85;False;False;False;False;0;20500;19
Istanbul;Esenyurt;2+1;60;False;False;False;False;0;18500;23
Istanbul;Esenyurt;2+1;65;False;False;False;False;0;16000;18
Istanbul;Esenyurt;2+1;70;False;False;False;False;0;19500;17
Istanbul;Esenyurt;2+1;75;True;True;True;True;1200;26000;15
Istanbul;Esenyurt;2+1;80;True;True;True;True;1500;28500;9
Istanbul;Esenyurt;2+1;85;True;True;True;True;2100;32000;7
Istanbul;Esenyurt;2+1;60;True;True;True;True;1200;25500;16
Istanbul;Esenyurt;2+1;65;True;True;True;True;1300;26000;14
Istanbul;Esenyurt;2+1;70;True;True;True;True;1400;27000;12
Istanbul;Esenyurt;2+1;75;True;True;True;True;1600;28000;9
Istanbul;Esenyurt;2+1;80;True;True;True;True;1700;30500;9
Istanbul;Esenyurt;2+1;85;True;True;True;True;2500;38500;8
Istanbul;Esenyurt;2+1;60;True;True;True;True;2000;32500;5
Istanbul;Esenyurt;2+1;65;True;True;True;True;2600;36000;5
Istanbul;Esenyurt;2+1;70;True;True;True;True;3000;48000;4
Istanbul;Esenyurt;2+1;75;True;True;True;True;3200;50000;4
Istanbul;Esenyurt;2+1;55;True;True;True;True;1250;32000;15
Istanbul;Esenyurt;2+1;60;True;True;True;True;1600;36500;12
Istanbul;Esenyurt;3+1;65;True;False;False;False;800;25500;18
Istanbul;Esenyurt;3+1;70;True;False;False;False;700;28000;15
Istanbul;Esenyurt;3+1;75;False;False;False;False;0;26500;18
Istanbul;Esenyurt;3+1;80;False;False;False;False;0;23500;27
Istanbul;Esenyurt;3+1;85;False;False;False;False;0;22500;30
Istanbul;Esenyurt;3+1;90;False;False;False;False;0;30000;25
Istanbul;Esenyurt;3+1;95;False;False;False;False;0;35500;20
Istanbul;Esenyurt;3+1;60;False;False;False;False;0;21000;21
Istanbul;Esenyurt;3+1;65;False;False;False;True;500;22500;18
Istanbul;Esenyurt;3+1;70;False;False;False;True;500;25500;24
Istanbul;Esenyurt;3+1;75;False;False;False;False;0;29500;21
Istanbul;Esenyurt;3+1;80;False;False;False;False;0;32500;17
Istanbul;Esenyurt;3+1;85;False;False;False;False;0;35000;14
Istanbul;Esenyurt;3+1;90;False;False;False;False;0;35000;19
Istanbul;Esenyurt;3+1;95;False;False;False;False;0;39500;14
Istanbul;Esenyurt;3+1;65;True;True;True;True;1600;37000;10
Istanbul;Esenyurt;3+1;70;True;True;True;True;1800;39000;8
Istanbul;Esenyurt;3+1;75;True;True;True;True;1800;38500;11
Istanbul;Esenyurt;3+1;80;True;True;True;True;2000;37500;18
Istanbul;Esenyurt;3+1;85;True;True;True;True;2100;30500;20
Istanbul;Esenyurt;3+1;90;True;True;True;True;2200;33500;17
Istanbul;Esenyurt;3+1;95;True;True;True;True;2400;35000;14
Istanbul;Esenyurt;3+1;100;True;True;True;True;2400;34500;15
Istanbul;Esenyurt;3+1;85;True;True;True;True;3000;37500;12
Istanbul;Esenyurt;3+1;90;True;True;True;True;3000;38500;10
Istanbul;Esenyurt;3+1;95;True;True;True;True;3000;38000;11
Istanbul;Esenyurt;3+1;85;True;True;True;True;3200;39000;10
Istanbul;Esenyurt;3+1;90;True;True;True;True;3400;46500;7
Istanbul;Esenyurt;3+1;95;True;True;True;True;3000;41000;12
Istanbul;Esenyurt;3+1;80;True;True;True;True;3100;38000;16
Istanbul;Esenyurt;4+1;95;True;True;True;True;2800;63000;7
Istanbul;Esenyurt;4+1;100;True;True;True;True;2700;59000;10
Istanbul;Esenyurt;4+1;110;True;True;True;True;2400;58000;14
Istanbul;Esenyurt;4+1;85;True;True;True;True;1900;55500;21
Istanbul;Esenyurt;4+1;90;True;True;True;True;2700;60000;9
Istanbul;Esenyurt;4+1;95;True;True;True;True;2600;60000;10
Istanbul;Esenyurt;4+1;100;True;True;True;True;2600;66500;7
Istanbul;Esenyurt;4+1;110;True;True;True;True;2600;57500;16
Istanbul;Esenyurt;4+1;90;True;True;True;True;2400;62000;6
Istanbul;Esenyurt;4+1;95;True;True;True;True;2300;62000;6
Istanbul;Esenyurt;4+1;100;True;True;True;True;2500;68500;3
Istanbul;Esenyurt;4+1;110;True;True;True;True;2100;65500;14
Istanbul;Esenyurt;4+1;120;True;False;False;True;1000;52500;24
Istanbul;Esenyurt;4+1;95;True;False;False;True;1100;54000;23
Istanbul;Esenyurt;4+1;90;False;False;False;True;800;47000;26
Istanbul;Esenyurt;4+1;100;False;False;False;True;800;48000;28
Istanbul;Esenyurt;4+1;100;False;False;False;False;0;43500;30
Istanbul;Esenyurt;4+1;110;False;False;False;False;0;46000;29
Istanbul;Esenyurt;4+1;120;False;False;False;False;0;48000;26
Istanbul;Esenyurt;4+1;105;False;False;False;False;0;45500;27
Istanbul;Esenyurt;4+1;95;True;True;True;True;2600;57000;18
Istanbul;Esenyurt;4+1;105;True;True;True;True;3000;50500;27
Istanbul;Esenyurt;4+1;90;True;True;True;True;3800;59500;10
Istanbul;Esenyurt;4+1;120;True;True;True;True;3900;58500;17
Istanbul;Esenyurt;4+1;100;True;True;True;True;3900;60000;14
Istanbul;Esenyurt;4+1;105;True;True;True;True;4000;58500;18
Istanbul;Esenyurt;4+1;120;True;True;True;True;4100;65000;12
Istanbul;Esenyurt;4+1;90;True;True;True;True;4200;68000;8
Istanbul;Esenyurt;4+1;95;True;True;True;True;4300;73000;5
Istanbul;Esenyurt;4+1;100;True;True;True;True;4000;50000;25
Istanbul;Pendik;1+1;55;False;False;False;False;0;5500;30
Istanbul;Pendik;1+1;60;False;False;False;False;0;6500;30
Istanbul;Pendik;1+1;50;False;False;False;False;0;10000;28
Istanbul;Pendik;1+1;55;False;False;False;False;0;12000;25
Istanbul;Pendik;1+1;65;False;False;False;False;0;13000;25
Istanbul;Pendik;1+1;50;True;False;False;False;0;14000;25
Istanbul;Pendik;1+1;60;False;False;False;False;0;14500;24
Istanbul;Pendik;1+1;60;True;False;False;False;100;19000;20
Istanbul;Pendik;1+1;60;True;False;False;True;2100;25000;18
Istanbul;Pendik;1+1;60;True;False;False;True;200;26000;16
Istanbul;Pendik;1+1;57;True;True;True;True;2200;29500;15
Istanbul;Pendik;1+1;55;True;True;True;True;1000;29000;11
Istanbul;Pendik;1+1;55;True;True;True;True;3000;41000;5
Istanbul;Pendik;1+1;41;True;True;True;True;4120;21500;10
Istanbul;Pendik;1+1;45;True;True;True;True;4500;29000;9
Istanbul;Pendik;1+1;50;True;True;True;True;1000;29500;14
Istanbul;Pendik;1+1;45;True;True;True;True;2800;29000;8
Istanbul;Pendik;1+1;50;True;True;True;True;2500;34000;2
Istanbul;Pendik;1+1;55;True;True;True;True;2500;44000;5
Istanbul;Pendik;1+1;60;True;True;True;True;5200;42000;5
Istanbul;Pendik;1+1;55;True;True;True;True;5000;42500;4
Istanbul;Pendik;1+1;65;False;False;False;False;0;16000;28
Istanbul;Pendik;1+1;75;False;False;False;False;100;17000;19
Istanbul;Pendik;1+1;65;False;False;False;False;500;21500;11
Istanbul;Pendik;1+1;65;False;False;False;False;200;21000;4
Istanbul;Pendik;1+1;55;False;True;True;True;5000;39000;5
Istanbul;Pendik;1+1;70;False;False;False;False;500;25500;15
Istanbul;Pendik;1+1;45;False;False;False;False;300;26500;7
Istanbul;Pendik;1+1;55;False;False;False;False;500;34000;5
Istanbul;Pendik;2+1;80;True;False;False;False;0;8000;16
Istanbul;Pendik;2+1;55;True;False;False;False;300;11000;12
Istanbul;Pendik;2+1;70;True;False;False;False;500;13000;4
Istanbul;Pendik;2+1;75;False;False;False;False;150;14000;21
Istanbul;Pendik;2+1;70;False;False;False;False;0;14500;10
Istanbul;Pendik;2+1;75;False;False;False;False;500;18000;26
Istanbul;Pendik;2+1;60;True;False;False;False;500;18000;15
Istanbul;Pendik;2+1;65;False;False;False;False;0;19000;20
Istanbul;Pendik;2+1;70;True;False;False;False;0;22500;20
Istanbul;Pendik;2+1;75;False;False;False;False;0;17500;27
Istanbul;Pendik;2+1;80;False;False;False;False;0;18000;26
Istanbul;Pendik;2+1;85;False;False;False;False;0;21000;19
Istanbul;Pendik;2+1;60;False;False;False;False;0;19500;23
Istanbul;Pendik;2+1;65;False;False;False;False;0;17500;18
Istanbul;Pendik;2+1;70;False;False;False;False;0;20500;17
Istanbul;Pendik;2+1;75;True;True;True;True;1200;27000;15
Istanbul;Pendik;2+1;80;True;True;True;True;1500;29500;9
Istanbul;Pendik;2+1;85;True;True;True;True;2100;33000;7
Istanbul;Pendik;2+1;60;True;True;True;True;1200;26000;16
Istanbul;Pendik;2+1;65;True;True;True;True;1300;27500;14
Istanbul;Pendik;2+1;70;True;True;True;True;1400;28000;12
Istanbul;Pendik;2+1;75;True;True;True;True;1600;29000;9
Istanbul;Pendik;2+1;80;True;True;True;True;1700;31500;9
Istanbul;Pendik;2+1;85;True;True;True;True;2500;39000;8
Istanbul;Pendik;2+1;60;True;True;True;True;2000;33000;5
Istanbul;Pendik;2+1;65;True;True;True;True;2600;37000;5
Istanbul;Pendik;2+1;70;True;True;True;True;3000;49500;4
Istanbul;Pendik;2+1;75;True;True;True;True;3200;51000;4
Istanbul;Pendik;2+1;55;True;True;True;True;1250;33000;15
Istanbul;Pendik;2+1;60;True;True;True;True;1600;37500;12
Istanbul;Pendik;3+1;65;True;False;False;False;800;26500;18
Istanbul;Pendik;3+1;70;True;False;False;False;700;29500;15
Istanbul;Pendik;3+1;75;False;False;False;False;0;27500;18
Istanbul;Pendik;3+1;80;False;False;False;False;0;24500;27
Istanbul;Pendik;3+1;85;False;False;False;False;0;23000;30
Istanbul;Pendik;3+1;90;False;False;False;False;0;31500;25
Istanbul;Pendik;3+1;95;False;False;False;False;0;36000;20
Istanbul;Pendik;3+1;60;False;False;False;False;0;22000;21
Istanbul;Pendik;3+1;65;False;False;False;True;500;23500;18
Istanbul;Pendik;3+1;70;False;False;False;True;500;26500;24
Istanbul;Pendik;3+1;75;False;False;False;False;0;30000;21
Istanbul;Pendik;3+1;80;False;False;False;False;0;33500;17
Istanbul;Pendik;3+1;85;False;False;False;False;0;36000;14
Istanbul;Pendik;3+1;90;False;False;False;False;0;36500;19
Istanbul;Pendik;3+1;95;False;False;False;False;0;40500;14
Istanbul;Pendik;3+1;65;True;True;True;True;1600;38500;10
Istanbul;Pendik;3+1;70;True;True;True;True;1800;40500;8
Istanbul;Pendik;3+1;75;True;True;True;True;1800;39000;11
Istanbul;Pendik;3+1;80;True;True;True;True;2000;38500;18
Istanbul;Pendik;3+1;85;True;True;True;True;2100;31500;20
Istanbul;Pendik;3+1;90;True;True;True;True;2200;34000;17
Istanbul;Pendik;3+1;95;True;True;True;True;2400;36500;14
Istanbul;Pendik;3+1;100;True;True;True;True;2400;35000;15
Istanbul;Pendik;3+1;85;True;True;True;True;3000;38000;12
Istanbul;Pendik;3+1;90;True;True;True;True;3000;39500;10
Istanbul;Pendik;3+1;95;True;True;True;True;3000;39000;11
Istanbul;Pendik;3+1;85;True;True;True;True;3200;40500;10
Istanbul;Pendik;3+1;90;True;True;True;True;3400;47000;7
Istanbul;Pendik;3+1;95;True;True;True;True;3000;42000;12
Istanbul;Pendik;3+1;80;True;True;True;True;3100;39000;16
Istanbul;Pendik;4+1;95;True;True;True;True;2800;64000;7
Istanbul;Pendik;4+1;100;True;True;True;True;2700;60000;10
Istanbul;Pendik;4+1;110;True;True;True;True;2400;59500;14
Istanbul;Pendik;4+1;85;True;True;True;True;1900;56500;21
Istanbul;Pendik;4+1;90;True;True;True;True;2700;61000;9
Istanbul;Pendik;4+1;95;True;True;True;True;2600;61500;10
Istanbul;Pendik;4+1;100;True;True;True;True;2600;67500;7
Istanbul;Pendik;4+1;110;True;True;True;True;2600;58000;16
Istanbul;Pendik;4+1;90;True;True;True;True;2400;63500;6
Istanbul;Pendik;4+1;95;True;True;True;True;2300;63500;6
Istanbul;Pendik;4+1;100;True;True;True;True;2500;69500;3
Istanbul;Pendik;4+1;110;True;True;True;True;2100;66000;14
Istanbul;Pendik;4+1;120;True;False;False;True;1000;53000;24
Istanbul;Pendik;4+1;95;True;False;False;True;1100;55000;23
Istanbul;Pendik;4+1;90;False;False;False;True;800;48500;26
Istanbul;Pendik;4+1;100;False;False;False;True;800;49000;28
Istanbul;Pendik;4+1;100;False;False;False;False;0;44000;30
Istanbul;Pendik;4+1;110;False;False;False;False;0;47500;29
Istanbul;Pendik;4+1;120;False;False;False;False;0;49500;26
Istanbul;Pendik;4+1;105;False;False;False;False;0;46500;27
Istanbul;Pendik;4+1;95;True;True;True;True;2600;58500;18
Istanbul;Pendik;4+1;105;True;True;True;True;3000;51000;27
Istanbul;Pendik;4+1;90;True;True;True;True;3800;60000;10
Istanbul;Pendik;4+1;120;True;True;True;True;3900;59000;17
Istanbul;Pendik;4+1;100;True;True;True;True;3900;61000;14
Istanbul;Pendik;4+1;105;True;True;True;True;4000;59500;18
Istanbul;Pendik;4+1;120;True;True;True;True;4100;66000;12
Istanbul;Pendik;4+1;90;True;True;True;True;4200;69500;8
Istanbul;Pendik;4+1;95;True;True;True;True;4300;74500;5
Istanbul;Pendik;4+1;100;True;True;True;True;4000;51500;25
Istanbul;Küçükçekmece;1+1;55;False;False;False;False;0;5500;30
Istanbul;Küçükçekmece;1+1;60;False;False;False;False;0;8000;30
Istanbul;Küçükçekmece;1+1;50;False;False;False;False;0;10500;28
Istanbul;Küçükçekmece;1+1;55;False;False;False;False;0;12500;25
Istanbul;Küçükçekmece;1+1;65;False;False;False;False;0;13000;25
Istanbul;Küçükçekmece;1+1;50;True;False;False;False;0;15500;25
Istanbul;Küçükçekmece;1+1;60;False;False;False;False;0;15500;24
Istanbul;Küçükçekmece;1+1;60;True;False;False;False;100;20000;20
Istanbul;Küçükçekmece;1+1;60;True;False;False;True;2100;26000;18
Istanbul;Küçükçekmece;1+1;60;True;False;False;True;200;27000;16
Istanbul;Küçükçekmece;1+1;57;True;True;True;True;2200;30500;15
Istanbul;Küçükçekmece;1+1;55;True;True;True;True;1000;30500;11
Istanbul;Küçükçekmece;1+1;55;True;True;True;True;3000;41500;5
Istanbul;Küçükçekmece;1+1;41;True;True;True;True;4120;22000;10
Istanbul;Küçükçekmece;1+1;45;True;True;True;True;4500;30000;9
Istanbul;Küçükçekmece;1+1;50;True;True;True;True;1000;29500;14
Istanbul;Küçükçekmece;1+1;45;True;True;True;True;2800;29500;8
Istanbul;Küçükçekmece;1+1;50;True;True;True;True;2500;35000;2
Istanbul;Küçükçekmece;1+1;55;True;True;True;True;2500;45500;5
Istanbul;Küçükçekmece;1+1;60;True;True;True;True;5200;43000;5
Istanbul;Küçükçekmece;1+1;55;True;True;True;True;5000;42500;4
Istanbul;Küçükçekmece;1+1;65;False;False;False;False;0;17000;28
Istanbul;Küçükçekmece;1+1;75;False;False;False;False;100;18000;19
Istanbul;Küçükçekmece;1+1;65;False;False;False;False;500;21500;11
Istanbul;Küçükçekmece;1+1;65;False;False;False;False;200;22500;4
Istanbul;Küçükçekmece;1+1;55;False;True;True;True;5000;40500;5
Istanbul;Küçükçekmece;1+1;70;False;False;False;False;500;25500;15
Istanbul;Küçükçekmece;1+1;45;False;False;False;False;300;27500;7
Istanbul;Küçükçekmece;1+1;55;False;False;False;False;500;35500;5
Istanbul;Küçükçekmece;2+1;80;True;False;False;False;0;9000;16
Istanbul;Küçükçekmece;2+1;55;True;False;False;False;300;11500;12
Istanbul;Küçükçekmece;2+1;70;True;False;False;False;500;14000;4
Istanbul;Küçükçekmece;2+1;75;False;False;False;False;150;14500;21
Istanbul;Küçükçekmece;2+1;70;False;False;False;False;0;15500;10
Istanbul;Küçükçekmece;2+1;75;False;False;False;False;500;18500;26
Istanbul;Küçükçekmece;2+1;60;True;False;False;False;500;19500;15
Istanbul;Küçükçekmece;2+1;65;False;False;False;False;0;20000;20
Istanbul;Küçükçekmece;2+1;70;True;False;False;False;0;22500;20
Istanbul;Küçükçekmece;2+1;75;False;False;False;False;0;18500;27
Istanbul;Küçükçekmece;2+1;80;False;False;False;False;0;18500;26
Istanbul;Küçükçekmece;2+1;85;False;False;False;False;0;22000;19
Istanbul;Küçükçekmece;2+1;60;False;False;False;False;0;19500;23
Istanbul;Küçükçekmece;2+1;65;False;False;False;False;0;17500;18
Istanbul;Küçükçekmece;2+1;70;False;False;False;False;0;20500;17
Istanbul;Küçükçekmece;2+1;75;True;True;True;True;1200;27500;15
Istanbul;Küçükçekmece;2+1;80;True;True;True;True;1500;30500;9
Istanbul;Küçükçekmece;2+1;85;True;True;True;True;2100;34500;7
Istanbul;Küçükçekmece;2+1;60;True;True;True;True;1200;27500;16
Istanbul;Küçükçekmece;2+1;65;True;True;True;True;1300;28500;14
Istanbul;Küçükçekmece;2+1;70;True;True;True;True;1400;29000;12
Istanbul;Küçükçekmece;2+1;75;True;True;True;True;1600;29500;9
Istanbul;Küçükçekmece;2+1;80;True;True;True;True;1700;31500;9
Istanbul;Küçükçekmece;2+1;85;True;True;True;True;2500;40000;8
Istanbul;Küçükçekmece;2+1;60;True;True;True;True;2000;33500;5
Istanbul;Küçükçekmece;2+1;65;True;True;True;True;2600;38500;5
Istanbul;Küçükçekmece;2+1;70;True;True;True;True;3000;49500;4
Istanbul;Küçükçekmece;2+1;75;True;True;True;True;3200;52500;4
Istanbul;Küçükçekmece;2+1;55;True;True;True;True;1250;33500;15
Istanbul;Küçükçekmece;2+1;60;True;True;True;True;1600;37500;12
Istanbul;Küçükçekmece;3+1;65;True;False;False;False;800;26500;18
Istanbul;Küçükçekmece;3+1;70;True;False;False;False;700;30500;15
Istanbul;Küçükçekmece;3+1;75;False;False;False;False;0;28500;18
Istanbul;Küçükçekmece;3+1;80;False;False;False;False;0;25000;27
Istanbul;Küçükçekmece;3+1;85;False;False;False;False;0;24000;30
Istanbul;Küçükçekmece;3+1;90;False;False;False;False;0;32500;25
Istanbul;Küçükçekmece;3+1;95;False;False;False;False;0;36500;20
Istanbul;Küçükçekmece;3+1;60;False;False;False;False;0;23000;21
Istanbul;Küçükçekmece;3+1;65;False;False;False;True;500;24500;18
Istanbul;Küçükçekmece;3+1;70;False;False;False;True;500;27500;24
Istanbul;Küçükçekmece;3+1;75;False;False;False;False;0;31500;21
Istanbul;Küçükçekmece;3+1;80;False;False;False;False;0;34000;17
Istanbul;Küçükçekmece;3+1;85;False;False;False;False;0;37500;14
Istanbul;Küçükçekmece;3+1;90;False;False;False;False;0;37500;19
Istanbul;Küçükçekmece;3+1;95;False;False;False;False;0;41500;14
Istanbul;Küçükçekmece;3+1;65;True;True;True;True;1600;39000;10
Istanbul;Küçükçekmece;3+1;70;True;True;True;True;1800;40500;8
Istanbul;Küçükçekmece;3+1;75;True;True;True;True;1800;40500;11
Istanbul;Küçükçekmece;3+1;80;True;True;True;True;2000;38500;18
Istanbul;Küçükçekmece;3+1;85;True;True;True;True;2100;32500;20
Istanbul;Küçükçekmece;3+1;90;True;True;True;True;2200;34500;17
Istanbul;Küçükçekmece;3+1;95;True;True;True;True;2400;36500;14
Istanbul;Küçükçekmece;3+1;100;True;True;True;True;2400;36000;15
